mac_fill,flood_p,avg_age
0.500,0.000,0.001
0.600,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.001
0.600,0.000,0.001
0.600,0.000,0.002
0.700,0.000,0.001
0.700,0.000,0.001
0.600,0.000,0.001
0.600,0.000,0.001
0.500,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.002
0.600,0.000,0.002
0.500,0.000,0.001
0.500,0.000,0.001
0.600,0.000,0.001
0.600,0.000,0.001
0.600,0.000,0.001
0.600,0.000,0.001
0.600,0.000,0.001
0.500,0.000,0.000
0.500,0.000,0.000
0.500,0.000,0.000
0.500,0.000,0.000
0.700,0.000,0.001
0.700,0.000,0.007
0.700,0.000,0.009
0.700,0.000,0.012
0.600,0.000,0.000
0.600,0.000,0.006
0.700,0.000,0.007
0.700,0.000,0.005
0.700,0.000,0.007
0.600,0.000,0.000
0.800,0.083,0.000
0.800,0.000,0.008
0.800,0.000,0.006
0.700,0.000,0.002
0.700,0.000,0.000
0.800,0.000,0.006
0.700,0.000,0.000
0.800,0.000,0.008
0.800,0.000,0.013
0.800,0.000,0.015
0.900,0.000,0.013
0.900,0.000,0.017
0.900,0.000,0.017
0.900,0.000,0.018
0.800,0.000,0.017
0.800,0.000,0.010
0.800,0.000,0.015
0.800,0.000,0.013
0.800,0.000,0.015
0.700,0.000,0.009
0.800,0.083,0.010
0.800,0.000,0.013
0.800,0.000,0.015
0.700,0.000,0.009
0.700,0.000,0.009
0.800,0.000,0.008
0.800,0.000,0.010
0.800,0.000,0.013
0.800,0.000,0.015
0.900,0.154,0.007
0.900,0.000,0.011
0.900,0.000,0.015
0.900,0.000,0.018
0.800,0.000,0.017
0.900,0.000,0.022
0.900,0.000,0.026
0.900,0.000,0.030
1.100,0.133,0.026
1.000,0.000,0.027
1.000,0.000,0.027
1.000,0.000,0.033
0.900,0.000,0.035
0.800,0.000,0.033
0.700,0.000,0.026
0.700,0.000,0.017
0.700,0.000,0.024
0.700,0.000,0.007
0.600,0.000,0.000
0.600,0.000,0.000
0.800,0.000,0.002
0.800,0.000,0.004
0.800,0.000,0.006
0.700,0.000,0.000
0.700,0.000,0.002
0.800,0.000,0.004
0.800,0.000,0.008
0.800,0.000,0.013
0.700,0.000,0.009
0.600,0.000,0.000
0.700,0.000,0.002
0.700,0.000,0.005
0.700,0.000,0.007
0.600,0.000,0.000
0.600,0.000,0.000
0.700,0.000,0.002
0.700,0.000,0.002
0.700,0.000,0.005
0.600,0.000,0.017
0.700,0.000,0.017
0.700,0.000,0.009
0.700,0.000,0.007
0.600,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.006
0.600,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.006
0.700,0.067,0.009
0.700,0.000,0.012
0.600,0.000,0.008
0.500,0.000,0.000
0.500,0.000,0.003
0.600,0.000,0.003
0.600,0.000,0.008
0.600,0.000,0.014
0.500,0.000,0.010
0.400,0.000,0.008
0.700,0.000,0.017
0.700,0.000,0.024
0.600,0.000,0.028
0.500,0.000,0.027
0.400,0.000,0.021
0.500,0.000,0.003
0.500,0.000,0.010
0.500,0.000,0.017
0.400,0.000,0.013
0.600,0.083,0.000
0.600,0.000,0.019
0.600,0.000,0.028
0.500,0.000,0.037
0.400,0.000,0.033
0.600,0.000,0.006
0.600,0.000,0.019
0.600,0.000,0.031
0.500,0.000,0.037
0.400,0.000,0.042
0.700,0.077,0.036
0.600,0.000,0.028
0.500,0.000,0.017
0.400,0.000,0.008
0.400,0.000,0.008
0.500,0.000,0.007
0.500,0.000,0.007
0.500,0.000,0.010
0.400,0.000,0.000
0.400,0.000,0.000
0.900,0.143,0.009
0.900,0.000,0.002
0.900,0.000,0.002
0.800,0.000,0.003
0.700,0.000,0.003
0.900,0.000,0.001
0.900,0.000,0.002
0.900,0.000,0.003
0.800,0.000,0.003
0.700,0.000,0.003
1.000,0.125,0.001
0.900,0.000,0.001
0.900,0.000,0.000
0.900,0.000,0.000
0.900,0.000,0.001
0.900,0.000,0.000
0.900,0.000,0.001
0.900,0.000,0.000
0.900,0.000,0.001
1.000,0.000,0.001
1.000,0.000,0.001
1.000,0.000,0.001
1.000,0.000,0.001
0.900,0.000,0.000
0.900,0.000,0.001
0.900,0.000,0.001
0.900,0.000,0.002
0.800,0.000,0.002
0.700,0.000,0.001
0.800,0.000,0.001
0.800,0.000,0.001
0.800,0.000,0.000
0.800,0.000,0.000
0.800,0.000,0.000
0.800,0.000,0.000
0.800,0.000,0.000
0.800,0.000,0.001
0.800,0.000,0.001
0.700,0.000,0.000
0.800,0.000,0.000
0.800,0.000,0.000
0.800,0.000,0.000
0.800,0.000,0.001
0.700,0.000,0.000
0.700,0.000,0.000
0.700,0.000,0.000
0.700,0.000,0.000
1.000,0.111,0.000
1.100,0.000,0.002
1.100,0.000,0.002
1.000,0.000,0.001
0.900,0.000,0.000
0.900,0.000,0.001
0.900,0.000,0.000
0.900,0.000,0.000
0.900,0.000,0.001
0.900,0.000,0.001
0.800,0.000,0.001
0.800,0.000,0.001
0.800,0.000,0.001
0.800,0.000,0.001
0.800,0.000,0.001
0.800,0.000,0.001
0.800,0.000,0.000
0.800,0.000,0.001
0.800,0.000,0.001
0.800,0.000,0.001
0.700,0.000,0.001
0.900,0.000,0.000
0.900,0.000,0.001
0.900,0.000,0.001
0.800,0.000,0.000
0.800,0.000,0.000
0.800,0.000,0.000
0.800,0.000,0.000
0.800,0.000,0.001
0.800,0.000,0.000
0.800,0.000,0.000
1.000,0.000,0.000
1.000,0.000,0.012
0.900,0.000,0.004
0.800,0.000,0.008
0.800,0.000,0.002
0.800,0.000,0.002
0.800,0.000,0.004
0.800,0.000,0.008
0.700,0.000,0.002
1.000,0.077,0.007
1.000,0.000,0.013
0.800,0.000,0.008
0.800,0.000,0.013
0.700,0.000,0.007
0.800,0.000,0.000
0.800,0.000,0.004
0.800,0.000,0.008
0.800,0.000,0.013
0.700,0.000,0.009
0.600,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.006
0.600,0.000,0.000
0.900,0.083,0.002
0.900,0.000,0.006
0.900,0.000,0.009
0.800,0.000,0.006
0.700,0.000,0.000
0.800,0.000,0.000
0.800,0.000,0.002
0.800,0.000,0.004
0.800,0.000,0.006
0.700,0.000,0.000
0.700,0.000,0.021
0.700,0.000,0.017
0.600,0.000,0.008
0.600,0.000,0.006
0.600,0.000,0.003
0.600,0.000,0.006
0.600,0.000,0.008
0.600,0.000,0.011
0.500,0.000,0.003
0.500,0.000,0.003
0.500,0.000,0.003
0.500,0.000,0.003
0.500,0.000,0.003
0.500,0.000,0.000
0.500,0.000,0.003
0.500,0.000,0.007
0.500,0.000,0.010
0.400,0.000,0.000
0.400,0.000,0.000
0.800,0.077,0.000
0.800,0.000,0.002
0.800,0.000,0.004
0.800,0.000,0.006
0.700,0.000,0.000
0.800,0.000,0.000
0.800,0.000,0.002
0.800,0.000,0.004
0.800,0.000,0.008
0.700,0.000,0.005
0.800,0.077,0.006
0.700,0.000,0.000
0.700,0.000,0.000
0.700,0.000,0.000
0.700,0.000,0.007
0.700,0.000,0.005
0.700,0.000,0.012
0.600,0.000,0.011
0.500,0.000,0.020
0.400,0.000,0.008
0.600,0.154,0.011
0.600,0.000,0.014
0.600,0.000,0.017
0.500,0.000,0.017
0.600,0.000,0.006
0.600,0.000,0.006
0.600,0.000,0.008
0.600,0.000,0.011
0.500,0.000,0.003
0.500,0.000,0.003
0.500,0.000,0.010
0.500,0.000,0.010
0.500,0.000,0.010
0.500,0.000,0.010
0.500,0.000,0.017
0.500,0.000,0.003
0.500,0.000,0.000
0.500,0.000,0.000
0.600,0.083,0.000
0.700,0.000,0.002
0.700,0.000,0.007
0.700,0.000,0.012
0.600,0.000,0.008
0.500,0.000,0.000
0.500,0.000,0.003
0.500,0.000,0.000
0.500,0.000,0.003
0.500,0.000,0.007
0.500,0.000,0.010
0.500,0.000,0.000
0.500,0.000,0.003
0.500,0.000,0.007
0.400,0.000,0.017
0.400,0.000,0.017
0.500,0.000,0.017
0.500,0.000,0.020
0.500,0.000,0.017
0.400,0.000,0.008
0.400,0.000,0.008
0.400,0.000,0.008
0.400,0.000,0.008
0.400,0.000,0.008
0.400,0.000,0.008
0.400,0.000,0.008
0.400,0.000,0.017
0.400,0.000,0.008
0.400,0.000,0.000
0.400,0.000,0.000
0.700,0.091,0.000
0.700,0.000,0.007
0.700,0.000,0.009
0.700,0.000,0.012
0.600,0.000,0.006
0.700,0.000,0.005
0.700,0.000,0.002
0.700,0.000,0.005
0.700,0.000,0.007
0.600,0.000,0.000
0.800,0.167,0.000
0.800,0.000,0.000
0.800,0.000,0.002
0.800,0.000,0.004
0.800,0.000,0.010
0.700,0.000,0.000
0.700,0.000,0.009
0.700,0.000,0.021
0.600,0.000,0.047
0.500,0.000,0.047
0.500,0.000,0.040
0.400,0.000,0.029
0.400,0.000,0.033
0.400,0.000,0.037
0.400,0.000,0.042
0.400,0.000,0.046
0.400,0.000,0.050
0.400,0.000,0.054
0.400,0.000,0.058
0.900,0.231,0.026
0.900,0.000,0.033
0.800,0.000,0.013
0.800,0.000,0.019
0.700,0.000,0.024
0.800,0.000,0.000
0.800,0.000,0.010
0.800,0.000,0.017
0.800,0.000,0.025
0.700,0.000,0.029
0.900,0.200,0.018
0.900,0.000,0.024
0.800,0.000,0.015
0.700,0.000,0.002
0.700,0.000,0.000
0.700,0.000,0.000
0.700,0.000,0.000
0.700,0.000,0.002
0.700,0.000,0.000
1.000,0.118,0.003
1.200,0.000,0.004
1.200,0.000,0.006
1.200,0.000,0.010
1.100,0.000,0.009
1.100,0.000,0.000
1.100,0.000,0.003
1.100,0.000,0.006
1.100,0.000,0.009
1.000,0.000,0.023
1.000,0.000,0.017
1.000,0.000,0.003
1.000,0.000,0.010
0.900,0.000,0.009
0.900,0.000,0.015
0.900,0.000,0.015
0.800,0.000,0.015
0.700,0.000,0.009
0.600,0.000,0.003
0.600,0.000,0.003
0.600,0.000,0.003
0.600,0.000,0.006
0.600,0.000,0.003
0.600,0.000,0.003
0.600,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.000
0.700,0.000,0.000
0.700,0.000,0.002
0.700,0.000,0.005
0.700,0.000,0.007
0.600,0.000,0.000
0.700,0.000,0.000
0.700,0.000,0.000
0.700,0.000,0.002
0.700,0.000,0.005
0.700,0.000,0.007
0.600,0.000,0.003
0.600,0.000,0.000
0.600,0.000,0.003
0.600,0.000,0.006
0.600,0.000,0.003
0.600,0.000,0.006
0.600,0.000,0.008
0.500,0.000,0.000
0.500,0.000,0.000
0.500,0.000,0.000
0.900,0.133,0.007
0.900,0.000,0.011
0.900,0.000,0.017
0.800,0.000,0.013
0.700,0.000,0.005
0.700,0.000,0.005
0.700,0.000,0.005
0.700,0.000,0.000
0.700,0.000,0.000
0.700,0.000,0.000
0.800,0.000,0.002
0.800,0.000,0.004
0.800,0.000,0.010
0.700,0.000,0.009
0.700,0.000,0.014
0.700,0.000,0.012
0.600,0.000,0.006
0.600,0.000,0.008
0.500,0.000,0.000
0.800,0.000,0.000
0.800,0.000,0.006
0.800,0.000,0.013
0.800,0.000,0.006
0.700,0.000,0.005
0.800,0.000,0.002
0.800,0.000,0.008
0.700,0.000,0.017
0.600,0.000,0.000
0.600,0.000,0.006
1.000,0.154,0.007
1.000,0.000,0.008
1.000,0.000,0.010
0.900,0.000,0.009
0.900,0.000,0.009
1.000,0.000,0.002
1.000,0.000,0.005
1.000,0.000,0.012
1.000,0.000,0.017
0.900,0.000,0.020
0.900,0.000,0.018
0.900,0.000,0.030
0.900,0.000,0.033
0.900,0.000,0.044
0.900,0.000,0.048
0.900,0.000,0.050
0.900,0.000,0.054
0.900,0.000,0.065
0.900,0.000,0.070
1.000,0.000,0.073
1.000,0.000,0.047
1.000,0.000,0.032
0.900,0.000,0.035
0.900,0.000,0.044
0.900,0.000,0.050
0.900,0.000,0.054
0.900,0.000,0.059
0.900,0.000,0.069
0.900,0.000,0.074
1.000,0.071,0.055
0.900,0.000,0.046
0.900,0.000,0.048
0.900,0.000,0.054
0.900,0.000,0.056
0.900,0.000,0.006
0.900,0.000,0.050
0.900,0.000,0.059
0.900,0.000,0.057
0.900,0.000,0.063
1.000,0.000,0.063
0.900,0.000,0.037
0.900,0.000,0.046
0.900,0.000,0.059
0.900,0.000,0.065
0.900,0.000,0.069
0.900,0.000,0.074
0.900,0.000,0.087
0.900,0.000,0.093
1.000,0.000,0.043
0.900,0.000,0.032
0.900,0.000,0.054
0.900,0.000,0.044
0.900,0.000,0.048
0.900,0.000,0.052
0.900,0.000,0.056
0.900,0.000,0.059
0.900,0.000,0.063
0.900,0.000,0.067
0.900,0.000,0.070
0.900,0.000,0.074
0.900,0.000,0.080
0.900,0.000,0.082
0.900,0.000,0.087
0.900,0.000,0.089
0.900,0.000,0.093
0.900,0.000,0.100
0.900,0.000,0.104
0.900,0.000,0.111
0.900,0.000,0.069
0.900,0.000,0.074
0.900,0.000,0.080
0.900,0.000,0.085
0.900,0.000,0.082
0.900,0.000,0.085
0.900,0.000,0.091
0.900,0.000,0.104
0.900,0.000,0.109
0.900,0.000,0.115
0.900,0.000,0.122
0.900,0.000,0.130
0.800,0.000,0.065
0.800,0.000,0.071
0.800,0.000,0.077
0.800,0.000,0.083
0.800,0.000,0.094
0.800,0.000,0.104
0.800,0.000,0.115
0.900,0.091,0.067
0.900,0.000,0.074
0.900,0.000,0.083
0.900,0.000,0.093
0.900,0.000,0.102
0.900,0.000,0.100
0.900,0.000,0.109
0.900,0.000,0.118
0.900,0.000,0.128
0.900,0.167,0.032
1.100,0.083,0.032
1.100,0.000,0.039
1.000,0.000,0.025
0.900,0.000,0.037
0.900,0.000,0.015
0.900,0.000,0.026
0.900,0.000,0.032
0.900,0.000,0.037
0.900,0.000,0.043
0.900,0.000,0.048
0.900,0.000,0.054
0.900,0.000,0.048
0.900,0.000,0.054
0.900,0.000,0.059
0.900,0.000,0.065
0.900,0.000,0.070
0.900,0.000,0.076
0.900,0.000,0.082
0.900,0.000,0.087
1.000,0.000,0.062
0.900,0.000,0.033
0.900,0.000,0.032
0.900,0.000,0.035
0.900,0.000,0.035
0.900,0.000,0.056
0.900,0.000,0.056
0.900,0.000,0.059
0.900,0.000,0.059
1.100,0.077,0.054
1.100,0.000,0.042
1.000,0.000,0.005
0.900,0.000,0.000
0.900,0.000,0.000
0.900,0.000,0.006
0.900,0.000,0.000
0.900,0.000,0.000
0.900,0.000,0.002
0.900,0.000,0.000
1.100,0.077,0.003
1.100,0.000,0.006
1.100,0.000,0.009
1.000,0.000,0.007
0.900,0.000,0.000
1.100,0.000,0.000
1.100,0.000,0.003
1.100,0.000,0.006
1.100,0.000,0.009
1.000,0.000,0.007
0.900,0.000,0.017
0.900,0.000,0.002
0.900,0.000,0.002
0.900,0.000,0.004
0.900,0.000,0.006
0.900,0.000,0.007
0.800,0.000,0.006
0.800,0.000,0.002
0.800,0.000,0.006
0.900,0.000,0.011
0.800,0.000,0.008
0.700,0.000,0.005
0.700,0.000,0.007
0.600,0.000,0.000
0.700,0.000,0.000
0.700,0.000,0.002
0.700,0.000,0.005
0.700,0.000,0.007
0.600,0.000,0.000
0.800,0.154,0.002
0.800,0.000,0.004
0.800,0.000,0.006
0.700,0.000,0.000
0.700,0.000,0.017
0.800,0.000,0.004
0.800,0.000,0.008
0.800,0.000,0.017
0.700,0.000,0.009
0.700,0.071,0.000
0.700,0.000,0.000
0.700,0.000,0.000
0.700,0.000,0.002
0.700,0.000,0.002
0.700,0.000,0.000
0.700,0.000,0.002
0.700,0.000,0.002
0.700,0.000,0.000
0.700,0.000,0.000
0.900,0.000,0.000
0.900,0.000,0.002
0.900,0.000,0.004
0.900,0.000,0.006
0.800,0.000,0.002
0.900,0.000,0.006
0.900,0.000,0.001
0.800,0.000,0.000
0.800,0.000,0.001
0.700,0.000,0.002
0.700,0.000,0.000
0.700,0.000,0.000
0.700,0.000,0.000
0.700,0.000,0.000
0.700,0.000,0.001
0.700,0.000,0.001
0.600,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.000
0.700,0.067,0.000
0.700,0.000,0.000
0.700,0.000,0.000
0.700,0.000,0.000
0.700,0.000,0.000
0.700,0.000,0.000
0.700,0.000,0.000
0.700,0.000,0.000
0.700,0.000,0.000
0.700,0.000,0.000
0.700,0.000,0.000
0.700,0.000,0.002
0.700,0.000,0.002
0.700,0.000,0.002
0.700,0.000,0.002
0.700,0.000,0.002
0.700,0.000,0.002
0.700,0.000,0.002
0.700,0.000,0.001
0.900,0.062,0.000
0.900,0.000,0.001
0.900,0.000,0.001
0.900,0.000,0.001
0.800,0.000,0.000
0.900,0.000,0.000
0.900,0.000,0.001
0.900,0.000,0.001
0.900,0.000,0.001
0.800,0.000,0.000
1.100,0.111,0.001
1.000,0.000,0.001
1.000,0.000,0.002
0.900,0.000,0.003
0.800,0.000,0.003
1.000,0.000,0.002
1.000,0.000,0.022
1.000,0.000,0.027
0.900,0.000,0.028
0.800,0.000,0.027
0.700,0.000,0.000
0.700,0.000,0.000
0.700,0.000,0.012
0.700,0.000,0.002
0.700,0.000,0.000
0.700,0.000,0.000
0.700,0.000,0.000
0.700,0.000,0.000
0.700,0.000,0.000
0.900,0.071,0.000
0.900,0.000,0.006
0.900,0.000,0.011
0.900,0.000,0.017
0.800,0.000,0.017
0.800,0.000,0.000
0.800,0.000,0.004
0.800,0.000,0.015
0.700,0.000,0.012
0.600,0.000,0.003
0.700,0.000,0.005
0.700,0.000,0.007
0.700,0.000,0.009
0.600,0.000,0.003
0.600,0.000,0.003
0.600,0.000,0.003
0.600,0.000,0.003
0.600,0.000,0.003
0.600,0.000,0.003
0.600,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.000
0.600,0.000,0.003
0.600,0.000,0.006
0.600,0.000,0.008
0.500,0.000,0.000
0.500,0.000,0.000
0.500,0.000,0.017
0.500,0.000,0.000
0.500,0.000,0.003
0.500,0.000,0.007
0.500,0.000,0.010
0.400,0.000,0.000
0.400,0.000,0.000
0.400,0.000,0.000
0.400,0.000,0.000
0.400,0.000,0.000
0.400,0.000,0.000
0.400,0.000,0.000
0.400,0.000,0.017
0.400,0.000,0.000
0.400,0.000,0.000
0.400,0.000,0.000
0.400,0.000,0.000
0.400,0.000,0.000
0.400,0.000,0.000
0.400,0.000,0.000
0.400,0.000,0.000
0.400,0.000,0.000
0.400,0.000,0.000
0.400,0.000,0.000
0.400,0.000,0.000
0.400,0.000,0.017
0.400,0.000,0.000
0.400,0.000,0.000
0.400,0.000,0.000
0.400,0.000,0.000
0.400,0.000,0.000
0.400,0.000,0.000
0.400,0.000,0.004
0.400,0.000,0.000
0.400,0.000,0.000
0.400,0.000,0.000
0.500,0.143,0.000
0.500,0.000,0.000
0.500,0.000,0.000
0.500,0.000,0.000
0.500,0.000,0.000
0.500,0.000,0.000
0.500,0.000,0.000
0.500,0.000,0.003
0.500,0.000,0.003
0.500,0.000,0.003
0.600,0.125,0.003
0.600,0.000,0.003
0.600,0.000,0.003
0.600,0.000,0.008
0.500,0.000,0.003
0.500,0.000,0.003
0.500,0.000,0.007
0.500,0.000,0.010
0.400,0.000,0.000
0.400,0.000,0.000
0.500,0.125,0.010
0.500,0.000,0.013
0.500,0.000,0.023
0.400,0.000,0.025
0.400,0.000,0.033
0.500,0.000,0.020
0.400,0.000,0.013
0.400,0.000,0.021
0.400,0.000,0.029
0.500,0.125,0.017
0.400,0.000,0.008
0.400,0.000,0.000
0.500,0.000,0.010
0.500,0.000,0.007
0.500,0.000,0.010
0.400,0.000,0.000
0.400,0.000,0.008
0.400,0.000,0.017
0.400,0.000,0.025
0.400,0.000,0.050
0.400,0.000,0.050
0.400,0.000,0.058
0.400,0.000,0.067
0.400,0.000,0.075
0.400,0.000,0.083
0.400,0.000,0.092
0.400,0.000,0.100
0.400,0.000,0.108
0.400,0.000,0.117
0.400,0.000,0.125
0.300,0.000,0.089
0.300,0.000,0.094
0.300,0.000,0.100
0.300,0.000,0.106
0.300,0.000,0.111
0.300,0.000,0.128
0.200,0.000,0.050
0.200,0.000,0.067
0.200,0.000,0.083
0.200,0.000,0.100
0.200,0.000,0.117
0.200,0.000,0.133
0.100,0.000,0.150
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.000,0.000,0.000
0.200,0.000,0.000
0.200,0.000,0.017
0.200,0.000,0.033
0.200,0.000,0.050
0.200,0.000,0.067
0.200,0.000,0.000
0.200,0.000,0.008
0.200,0.000,0.025
0.200,0.000,0.042
0.200,0.000,0.058
0.400,0.000,0.037
0.400,0.000,0.071
0.400,0.000,0.087
0.400,0.000,0.104
0.400,0.000,0.121
0.400,0.000,0.092
0.400,0.000,0.108
0.400,0.000,0.125
0.300,0.000,0.111
0.300,0.000,0.128
0.300,0.125,0.044
0.200,0.000,0.033
0.200,0.000,0.017
0.200,0.000,0.000
0.200,0.000,0.000
0.200,0.000,0.008
0.200,0.000,0.000
0.200,0.000,0.017
0.200,0.000,0.000
0.200,0.000,0.017
0.200,0.000,0.000
0.200,0.000,0.017
0.200,0.000,0.000
0.200,0.000,0.017
0.200,0.000,0.000
0.200,0.000,0.033
0.200,0.000,0.050
0.200,0.000,0.067
0.200,0.000,0.083
0.400,0.000,0.058
0.300,0.000,0.050
0.300,0.000,0.056
0.300,0.000,0.050
0.300,0.000,0.056
0.300,0.000,0.061
0.300,0.000,0.067
0.300,0.000,0.072
0.300,0.000,0.078
0.300,0.000,0.083
0.300,0.000,0.089
0.300,0.000,0.094
0.300,0.000,0.100
0.300,0.000,0.106
0.300,0.000,0.111
0.300,0.000,0.117
0.300,0.000,0.139
0.200,0.000,0.000
0.200,0.000,0.000
0.600,0.167,0.011
0.600,0.000,0.006
0.600,0.000,0.008
0.500,0.000,0.000
0.500,0.000,0.003
0.600,0.000,0.006
0.600,0.000,0.014
0.600,0.000,0.019
0.500,0.000,0.017
0.400,0.000,0.000
0.400,0.000,0.000
0.400,0.000,0.000
0.400,0.000,0.000
0.400,0.000,0.000
0.400,0.000,0.000
0.400,0.000,0.000
0.400,0.000,0.000
0.400,0.000,0.000
0.400,0.000,0.000
0.500,0.143,0.017
0.500,0.000,0.020
0.500,0.000,0.023
0.400,0.000,0.017
0.400,0.000,0.017
0.500,0.000,0.003
0.500,0.000,0.013
0.500,0.000,0.017
0.400,0.000,0.008
0.400,0.000,0.008
0.400,0.000,0.008
0.400,0.000,0.008
0.400,0.000,0.000
0.400,0.000,0.000
0.400,0.000,0.000
0.400,0.000,0.000
0.400,0.000,0.000
0.400,0.000,0.000
0.400,0.000,0.000
0.500,0.000,0.000
0.500,0.000,0.003
0.500,0.000,0.000
0.500,0.000,0.000
0.500,0.000,0.000
0.500,0.000,0.003
0.500,0.000,0.007
0.500,0.000,0.017
0.400,0.000,0.017
0.400,0.000,0.025
0.400,0.000,0.033
0.400,0.000,0.042
0.400,0.000,0.050
0.400,0.000,0.058
0.400,0.000,0.067
0.400,0.000,0.075
0.400,0.000,0.083
0.400,0.000,0.092
0.400,0.000,0.100
0.400,0.000,0.108
0.400,0.000,0.117
0.400,0.000,0.125
0.300,0.000,0.089
0.300,0.000,0.094
0.300,0.000,0.100
0.300,0.000,0.106
0.300,0.000,0.111
0.300,0.000,0.117
0.300,0.000,0.139
0.400,0.143,0.008
0.400,0.000,0.025
0.400,0.000,0.000
0.400,0.000,0.017
0.400,0.000,0.000
0.400,0.000,0.008
0.400,0.000,0.000
0.400,0.000,0.017
0.400,0.000,0.008
0.400,0.000,0.017
0.700,0.222,0.019
0.700,0.000,0.026
0.600,0.000,0.017
0.500,0.000,0.020
0.400,0.000,0.000
0.600,0.000,0.006
0.600,0.000,0.006
0.600,0.000,0.017
0.600,0.000,0.017
0.700,0.000,0.026
0.600,0.000,0.028
0.500,0.000,0.033
0.400,0.000,0.033
0.400,0.000,0.042
0.400,0.000,0.050
0.400,0.000,0.058
0.400,0.000,0.067
0.400,0.000,0.075
0.400,0.000,0.083
0.900,0.333,0.028
0.900,0.000,0.037
0.800,0.000,0.013
0.700,0.000,0.014
0.800,0.000,0.000
0.800,0.000,0.004
0.800,0.000,0.008
0.800,0.000,0.017
0.700,0.000,0.021
0.600,0.000,0.003
0.600,0.000,0.011
0.600,0.000,0.008
0.600,0.000,0.017
0.500,0.000,0.003
0.500,0.000,0.010
0.500,0.000,0.010
0.500,0.000,0.023
0.500,0.000,0.023
0.400,0.000,0.029
0.500,0.083,0.010
0.500,0.000,0.010
0.500,0.000,0.000
0.500,0.000,0.003
0.500,0.000,0.000
0.500,0.000,0.000
0.500,0.000,0.000
0.500,0.000,0.003
0.500,0.000,0.003
0.500,0.000,0.003
0.600,0.000,0.003
0.600,0.000,0.008
0.600,0.000,0.008
0.500,0.000,0.003
0.500,0.000,0.000
0.600,0.000,0.008
0.600,0.000,0.008
0.600,0.000,0.014
0.500,0.000,0.003
0.600,0.077,0.008
0.600,0.000,0.000
0.600,0.000,0.003
0.600,0.000,0.003
0.600,0.000,0.006
0.600,0.000,0.003
0.600,0.000,0.006
0.600,0.000,0.006
0.600,0.000,0.011
0.600,0.000,0.003
0.800,0.091,0.006
0.800,0.000,0.015
0.800,0.000,0.019
0.700,0.000,0.021
0.600,0.000,0.014
0.700,0.000,0.000
0.700,0.000,0.005
0.700,0.000,0.012
0.700,0.000,0.014
0.700,0.083,0.009
0.700,0.000,0.014
0.600,0.000,0.017
0.600,0.000,0.019
0.600,0.000,0.017
0.600,0.000,0.006
0.600,0.000,0.006
0.600,0.000,0.011
0.600,0.000,0.006
0.600,0.000,0.011
0.700,0.000,0.007
0.700,0.000,0.014
0.700,0.000,0.007
0.600,0.000,0.006
0.600,0.000,0.000
0.700,0.000,0.005
0.700,0.000,0.002
0.700,0.000,0.007
0.700,0.000,0.007
0.600,0.000,0.006
0.900,0.231,0.002
0.900,0.000,0.004
0.900,0.000,0.006
0.800,0.000,0.000
0.800,0.000,0.000
0.900,0.000,0.000
0.900,0.000,0.018
0.900,0.000,0.006
0.800,0.000,0.000
0.800,0.000,0.000
0.800,0.000,0.000
0.800,0.000,0.004
0.800,0.000,0.010
0.800,0.000,0.017
0.700,0.000,0.007
0.700,0.000,0.014
0.700,0.000,0.014
0.700,0.000,0.021
0.600,0.000,0.006
0.900,0.077,0.006
0.900,0.000,0.015
0.900,0.000,0.017
0.800,0.000,0.021
0.700,0.000,0.012
0.900,0.000,0.002
0.900,0.000,0.006
0.900,0.000,0.015
0.900,0.000,0.017
0.800,0.000,0.021
0.700,0.000,0.012
0.600,0.000,0.014
0.600,0.000,0.011
0.600,0.000,0.011
0.600,0.000,0.006
0.600,0.000,0.008
0.600,0.000,0.006
0.600,0.000,0.011
0.600,0.000,0.006
0.700,0.083,0.009
0.700,0.000,0.012
0.700,0.000,0.014
0.700,0.000,0.012
0.600,0.000,0.000
0.600,0.000,0.006
0.600,0.000,0.000
0.600,0.000,0.006
0.600,0.000,0.000
0.600,0.000,0.006
0.900,0.000,0.000
0.900,0.000,0.013
0.900,0.000,0.018
0.800,0.000,0.042
0.700,0.000,0.041
0.700,0.000,0.033
0.600,0.000,0.022
0.600,0.000,0.033
0.500,0.000,0.027
0.500,0.000,0.013
0.500,0.000,0.017
0.500,0.000,0.027
0.500,0.000,0.023
0.400,0.000,0.025
0.500,0.000,0.007
0.500,0.000,0.017
0.500,0.000,0.013
0.500,0.000,0.023
0.400,0.000,0.000
0.700,0.077,0.005
