Q_LEARN,Q_EVICT,Q_FLOOD,Q_BLOCK,Q_UNBLOCK,Q_INC_AGE,Q_DEC_AGE
-0.0148,-0.0675,-0.1531,0.0,0.0,-0.0553,-0.0555
-0.0144,-0.0675,-0.1531,0.0,0.0,-0.0553,-0.0555
-0.0142,-0.0675,-0.1531,0.0,0.0,-0.0553,-0.0555
-0.0166,-0.0675,-0.1531,0.0,0.0,-0.0553,-0.0555
-0.0161,-0.0675,-0.1531,0.0,0.0,-0.0553,-0.0555
-0.0156,-0.0675,-0.1531,0.0,0.0,-0.0553,-0.0555
-0.0179,-0.0675,-0.1531,0.0,0.0,-0.0553,-0.0555
-0.0172,-0.0675,-0.1531,0.0,0.0,-0.0553,-0.0555
-0.0165,-0.0675,-0.1531,0.0,0.0,-0.0553,-0.0555
-0.0186,-0.0675,-0.1531,0.0,0.0,-0.0553,-0.0555
-0.0179,-0.0675,-0.1531,0.0,0.0,-0.0553,-0.0555
-0.0173,-0.0675,-0.1531,0.0,0.0,-0.0553,-0.0555
-0.0166,-0.0675,-0.1531,0.0,0.0,-0.0553,-0.0555
-0.0161,-0.0675,-0.1531,0.0,0.0,-0.0553,-0.0555
-0.0157,-0.0675,-0.1531,0.0,0.0,-0.0553,-0.0555
-0.0149,-0.0675,-0.1531,0.0,0.0,-0.0553,-0.0555
-0.0146,-0.0675,-0.1531,0.0,0.0,-0.0553,-0.0555
-0.0142,-0.0675,-0.1531,0.0,0.0,-0.0553,-0.0555
-0.0166,-0.0675,-0.1531,0.0,0.0,-0.0553,-0.0555
-0.0161,-0.0675,-0.1531,0.0,0.0,-0.0553,-0.0555
-0.0155,-0.0675,-0.1531,0.0,0.0,-0.0553,-0.0555
-0.0178,-0.0675,-0.1531,0.0,0.0,-0.0553,-0.0555
-0.0173,-0.0675,-0.1531,0.0,0.0,-0.0553,-0.0555
-0.0167,-0.0675,-0.1531,0.0,0.0,-0.0553,-0.0555
-0.0188,-0.0675,-0.1531,0.0,0.0,-0.0553,-0.0555
-0.0181,-0.0675,-0.1531,0.0,0.0,-0.0553,-0.0555
-0.0181,-0.0675,-0.1531,0.0,0.0,-0.0548,-0.0555
-0.0202,-0.0675,-0.1531,0.0,0.0,-0.0548,-0.0555
-0.0195,-0.0675,-0.1531,0.0,0.0,-0.0548,-0.0555
-0.0195,-0.0675,-0.1531,0.0,0.0,-0.0543,-0.0555
-0.0214,-0.0675,-0.1531,0.0,0.0,-0.0543,-0.0555
-0.0205,-0.0675,-0.1531,0.0,0.0,-0.0543,-0.0555
-0.0195,-0.0675,-0.1531,0.0,0.0,-0.0543,-0.0555
-0.0188,-0.0675,-0.1531,0.0,0.0,-0.0543,-0.0555
-0.0182,-0.0675,-0.1531,0.0,0.0,-0.0543,-0.0555
-0.0182,-0.0675,-0.1528,0.0,0.0,-0.0543,-0.0555
-0.0176,-0.0675,-0.1528,0.0,0.0,-0.0543,-0.0555
-0.017,-0.0675,-0.1528,0.0,0.0,-0.0543,-0.0555
-0.0163,-0.0675,-0.1528,0.0,0.0,-0.0543,-0.0555
-0.0159,-0.0675,-0.1528,0.0,0.0,-0.0543,-0.0555
-0.0154,-0.0675,-0.1528,0.0,0.0,-0.0543,-0.0555
-0.0177,-0.0675,-0.1528,0.0,0.0,-0.0543,-0.0555
-0.0177,-0.0675,-0.1528,0.0,0.0,-0.054,-0.0555
-0.0171,-0.0675,-0.1528,0.0,0.0,-0.054,-0.0555
-0.0191,-0.0675,-0.1528,0.0,0.0,-0.054,-0.0555
-0.0182,-0.0675,-0.1528,0.0,0.0,-0.054,-0.0555
-0.0174,-0.0675,-0.1528,0.0,0.0,-0.054,-0.0555
-0.0168,-0.0675,-0.1528,0.0,0.0,-0.054,-0.0555
-0.0164,-0.0675,-0.1528,0.0,0.0,-0.054,-0.0555
-0.0161,-0.0675,-0.1528,0.0,0.0,-0.054,-0.0555
-0.0183,-0.0675,-0.1528,0.0,0.0,-0.054,-0.0555
-0.0175,-0.0675,-0.1528,0.0,0.0,-0.054,-0.0555
-0.017,-0.0675,-0.1528,0.0,0.0,-0.054,-0.0555
-0.0164,-0.0675,-0.1528,0.0,0.0,-0.054,-0.0555
-0.0159,-0.0675,-0.1528,0.0,0.0,-0.054,-0.0555
-0.0155,-0.0675,-0.1528,0.0,0.0,-0.054,-0.0555
-0.015,-0.0675,-0.1528,0.0,0.0,-0.054,-0.0555
-0.015,-0.0675,-0.1556,0.0,0.0,-0.054,-0.0555
-0.0146,-0.0675,-0.1556,0.0,0.0,-0.054,-0.0555
-0.0141,-0.0675,-0.1556,0.0,0.0,-0.054,-0.0555
-0.0139,-0.0675,-0.1556,0.0,0.0,-0.054,-0.0555
-0.0139,-0.0675,-0.1556,0.0,0.0,-0.054,-0.0555
-0.0134,-0.0675,-0.1556,0.0,0.0,-0.054,-0.0555
-0.0132,-0.0675,-0.1556,0.0,0.0,-0.054,-0.0555
-0.0132,-0.0675,-0.1552,0.0,0.0,-0.054,-0.0555
-0.0128,-0.0675,-0.1552,0.0,0.0,-0.054,-0.0555
-0.0127,-0.0675,-0.1552,0.0,0.0,-0.054,-0.0555
-0.0127,-0.0675,-0.1552,0.0,0.0,-0.054,-0.0555
-0.0126,-0.0675,-0.1552,0.0,0.0,-0.054,-0.0555
-0.0151,-0.0675,-0.1552,0.0,0.0,-0.054,-0.0555
-0.0148,-0.0675,-0.1552,0.0,0.0,-0.054,-0.0555
-0.0145,-0.0675,-0.1552,0.0,0.0,-0.054,-0.0555
-0.0141,-0.0675,-0.1552,0.0,0.0,-0.054,-0.0555
-0.0138,-0.0675,-0.1552,0.0,0.0,-0.054,-0.0555
-0.0134,-0.0675,-0.1552,0.0,0.0,-0.054,-0.0555
-0.0132,-0.0675,-0.1552,0.0,0.0,-0.054,-0.0555
-0.0132,-0.0675,-0.1552,0.0,0.0,-0.054,-0.0555
-0.0131,-0.0675,-0.1552,0.0,0.0,-0.054,-0.0555
-0.0131,-0.0675,-0.1552,0.0,0.0,-0.054,-0.0555
-0.0129,-0.0675,-0.1552,0.0,0.0,-0.054,-0.0555
-0.0127,-0.0675,-0.1552,0.0,0.0,-0.054,-0.0555
-0.0126,-0.0675,-0.1552,0.0,0.0,-0.054,-0.0555
-0.0125,-0.0675,-0.1552,0.0,0.0,-0.054,-0.0555
-0.015,-0.0675,-0.1552,0.0,0.0,-0.054,-0.0555
-0.0145,-0.0675,-0.1552,0.0,0.0,-0.054,-0.0555
-0.014,-0.0675,-0.1552,0.0,0.0,-0.054,-0.0555
-0.0164,-0.0675,-0.1552,0.0,0.0,-0.054,-0.0555
-0.0158,-0.0675,-0.1552,0.0,0.0,-0.054,-0.0555
-0.0153,-0.0675,-0.1552,0.0,0.0,-0.054,-0.0555
-0.0176,-0.0675,-0.1552,0.0,0.0,-0.054,-0.0555
-0.017,-0.0675,-0.1552,0.0,0.0,-0.054,-0.0555
-0.0165,-0.0675,-0.1552,0.0,0.0,-0.054,-0.0555
-0.0158,-0.0675,-0.1552,0.0,0.0,-0.054,-0.0555
-0.0153,-0.0675,-0.1552,0.0,0.0,-0.054,-0.0555
-0.0149,-0.0675,-0.1552,0.0,0.0,-0.054,-0.0555
-0.0149,-0.0675,-0.1552,0.0,0.0,-0.0535,-0.0555
-0.0149,-0.0675,-0.1549,0.0,0.0,-0.0535,-0.0555
-0.0147,-0.0675,-0.1549,0.0,0.0,-0.0535,-0.0555
-0.0142,-0.0675,-0.1549,0.0,0.0,-0.0535,-0.0555
-0.0166,-0.0675,-0.1549,0.0,0.0,-0.0535,-0.0555
-0.0161,-0.0675,-0.1549,0.0,0.0,-0.0535,-0.0555
-0.0156,-0.0675,-0.1549,0.0,0.0,-0.0535,-0.0555
-0.0151,-0.0675,-0.1549,0.0,0.0,-0.0535,-0.0555
-0.0147,-0.0675,-0.1549,0.0,0.0,-0.0535,-0.0555
-0.0144,-0.0675,-0.1549,0.0,0.0,-0.0535,-0.0555
-0.0139,-0.0675,-0.1549,0.0,0.0,-0.0535,-0.0555
-0.0136,-0.0675,-0.1549,0.0,0.0,-0.0535,-0.0555
-0.0134,-0.0675,-0.1549,0.0,0.0,-0.0535,-0.0555
-0.0131,-0.0675,-0.1549,0.0,0.0,-0.0535,-0.0555
-0.0155,-0.0675,-0.1549,0.0,0.0,-0.0535,-0.0555
-0.0151,-0.0675,-0.1549,0.0,0.0,-0.0535,-0.0555
-0.0147,-0.0675,-0.1549,0.0,0.0,-0.0535,-0.0555
-0.0147,-0.0675,-0.1549,0.0,0.0,-0.0559,-0.0555
-0.0143,-0.0675,-0.1549,0.0,0.0,-0.0559,-0.0555
-0.014,-0.0675,-0.1549,0.0,0.0,-0.0559,-0.0555
-0.014,-0.0675,-0.1544,0.0,0.0,-0.0559,-0.0555
-0.0163,-0.0675,-0.1544,0.0,0.0,-0.0559,-0.0555
-0.0158,-0.0675,-0.1544,0.0,0.0,-0.0559,-0.0555
-0.0154,-0.0675,-0.1544,0.0,0.0,-0.0559,-0.0555
-0.0148,-0.0675,-0.1544,0.0,0.0,-0.0559,-0.0555
-0.0171,-0.0675,-0.1544,0.0,0.0,-0.0559,-0.0555
-0.0164,-0.0675,-0.1544,0.0,0.0,-0.0559,-0.0555
-0.0158,-0.0675,-0.1544,0.0,0.0,-0.0559,-0.0555
-0.0151,-0.0675,-0.1544,0.0,0.0,-0.0559,-0.0555
-0.0175,-0.0675,-0.1544,0.0,0.0,-0.0559,-0.0555
-0.017,-0.0675,-0.1544,0.0,0.0,-0.0559,-0.0555
-0.0164,-0.0675,-0.1544,0.0,0.0,-0.0559,-0.0555
-0.0186,-0.0675,-0.1544,0.0,0.0,-0.0559,-0.0555
-0.0181,-0.0675,-0.1544,0.0,0.0,-0.0559,-0.0555
-0.0175,-0.0675,-0.1544,0.0,0.0,-0.0559,-0.0555
-0.0168,-0.0675,-0.1544,0.0,0.0,-0.0559,-0.0555
-0.0163,-0.0675,-0.1544,0.0,0.0,-0.0559,-0.0555
-0.0163,-0.0675,-0.1544,0.0,0.0,-0.0559,-0.0551
-0.0156,-0.0675,-0.1544,0.0,0.0,-0.0559,-0.0551
-0.0152,-0.0675,-0.1544,0.0,0.0,-0.0559,-0.0551
-0.0149,-0.0675,-0.1544,0.0,0.0,-0.0559,-0.0551
-0.0145,-0.0675,-0.1544,0.0,0.0,-0.0559,-0.0551
-0.0168,-0.0675,-0.1544,0.0,0.0,-0.0559,-0.0551
-0.0163,-0.0675,-0.1544,0.0,0.0,-0.0559,-0.0551
-0.0158,-0.0675,-0.1544,0.0,0.0,-0.0559,-0.0551
-0.0179,-0.0675,-0.1544,0.0,0.0,-0.0559,-0.0551
-0.0173,-0.0675,-0.1544,0.0,0.0,-0.0559,-0.0551
-0.0166,-0.0675,-0.1544,0.0,0.0,-0.0559,-0.0551
-0.0161,-0.0675,-0.1544,0.0,0.0,-0.0559,-0.0551
-0.0183,-0.0675,-0.1544,0.0,0.0,-0.0559,-0.0551
-0.0183,-0.0675,-0.1544,0.0,0.0,-0.0554,-0.0551
-0.0183,-0.0675,-0.1544,0.0,0.0,-0.0554,-0.0547
-0.0202,-0.0675,-0.1544,0.0,0.0,-0.0554,-0.0547
-0.0194,-0.0675,-0.1544,0.0,0.0,-0.0554,-0.0547
-0.0188,-0.0675,-0.1544,0.0,0.0,-0.0554,-0.0547
-0.0179,-0.0675,-0.1544,0.0,0.0,-0.0554,-0.0547
-0.0179,-0.0675,-0.1544,0.0,0.0,-0.0554,-0.0547
-0.0172,-0.0675,-0.1544,0.0,0.0,-0.0554,-0.0547
-0.0165,-0.0675,-0.1544,0.0,0.0,-0.0554,-0.0547
-0.0158,-0.0675,-0.1544,0.0,0.0,-0.0554,-0.0547
-0.0152,-0.0675,-0.1544,0.0,0.0,-0.0554,-0.0547
-0.0146,-0.0675,-0.1544,0.0,0.0,-0.0554,-0.0547
-0.0142,-0.0675,-0.1544,0.0,0.0,-0.0554,-0.0547
-0.0139,-0.0675,-0.1544,0.0,0.0,-0.0554,-0.0547
-0.0137,-0.0675,-0.1544,0.0,0.0,-0.0554,-0.0547
-0.0138,-0.0675,-0.1544,0.0,0.0,-0.0554,-0.0547
-0.0133,-0.0675,-0.1544,0.0,0.0,-0.0554,-0.0547
-0.013,-0.0675,-0.1544,0.0,0.0,-0.0554,-0.0547
-0.0125,-0.0675,-0.1544,0.0,0.0,-0.0554,-0.0547
-0.0123,-0.0675,-0.1544,0.0,0.0,-0.0554,-0.0547
-0.0123,-0.0675,-0.1544,0.0,0.0,-0.0554,-0.0547
-0.0123,-0.0675,-0.1533,0.0,0.0,-0.0554,-0.0547
-0.0119,-0.0675,-0.1533,0.0,0.0,-0.0554,-0.0547
-0.0119,-0.0675,-0.1533,0.0,0.0,-0.0554,-0.0543
-0.0119,-0.0675,-0.1533,0.0,0.0,-0.0554,-0.0543
-0.0117,-0.0675,-0.1533,0.0,0.0,-0.0554,-0.0543
-0.0116,-0.0675,-0.1533,0.0,0.0,-0.0554,-0.0543
-0.0115,-0.0675,-0.1533,0.0,0.0,-0.0554,-0.0543
-0.0116,-0.0675,-0.1533,0.0,0.0,-0.0554,-0.0543
-0.0116,-0.0675,-0.1533,0.0,0.0,-0.0554,-0.0543
-0.0145,-0.0675,-0.1533,0.0,0.0,-0.0554,-0.0543
-0.0143,-0.0675,-0.1533,0.0,0.0,-0.0554,-0.0543
-0.0138,-0.0675,-0.1533,0.0,0.0,-0.0554,-0.0543
-0.0137,-0.0675,-0.1533,0.0,0.0,-0.0554,-0.0543
-0.0134,-0.0675,-0.1533,0.0,0.0,-0.0554,-0.0543
-0.0159,-0.0675,-0.1533,0.0,0.0,-0.0554,-0.0543
-0.0155,-0.0675,-0.1533,0.0,0.0,-0.0554,-0.0543
-0.0155,-0.0675,-0.1533,0.0,0.0,-0.055,-0.0543
-0.0155,-0.0675,-0.1557,0.0,0.0,-0.055,-0.0543
-0.0152,-0.0675,-0.1557,0.0,0.0,-0.055,-0.0543
-0.0149,-0.0675,-0.1557,0.0,0.0,-0.055,-0.0543
-0.0172,-0.0675,-0.1557,0.0,0.0,-0.055,-0.0543
-0.0165,-0.0675,-0.1557,0.0,0.0,-0.055,-0.0543
-0.0159,-0.0675,-0.1557,0.0,0.0,-0.055,-0.0543
-0.018,-0.0675,-0.1557,0.0,0.0,-0.055,-0.0543
-0.0174,-0.0675,-0.1557,0.0,0.0,-0.055,-0.0543
-0.0167,-0.0675,-0.1557,0.0,0.0,-0.055,-0.0543
-0.0167,-0.0675,-0.1554,0.0,0.0,-0.055,-0.0543
-0.0188,-0.0675,-0.1554,0.0,0.0,-0.055,-0.0543
-0.0181,-0.0675,-0.1554,0.0,0.0,-0.055,-0.0543
-0.0173,-0.0675,-0.1554,0.0,0.0,-0.055,-0.0543
-0.0194,-0.0675,-0.1554,0.0,0.0,-0.055,-0.0543
-0.0187,-0.0675,-0.1554,0.0,0.0,-0.055,-0.0543
-0.018,-0.0675,-0.1554,0.0,0.0,-0.055,-0.0543
-0.0173,-0.0675,-0.1554,0.0,0.0,-0.055,-0.0543
-0.0194,-0.0675,-0.1554,0.0,0.0,-0.055,-0.0543
-0.0186,-0.0675,-0.1554,0.0,0.0,-0.055,-0.0543
-0.0178,-0.0675,-0.1554,0.0,0.0,-0.055,-0.0543
-0.0198,-0.0675,-0.1554,0.0,0.0,-0.055,-0.0543
-0.0191,-0.0675,-0.1554,0.0,0.0,-0.055,-0.0543
-0.0181,-0.0675,-0.1554,0.0,0.0,-0.055,-0.0543
-0.0176,-0.0675,-0.1554,0.0,0.0,-0.055,-0.0543
-0.017,-0.0675,-0.1554,0.0,0.0,-0.055,-0.0543
-0.0163,-0.0675,-0.1554,0.0,0.0,-0.055,-0.0543
-0.0163,-0.0675,-0.1554,0.0,0.0,-0.0545,-0.0543
-0.0157,-0.0675,-0.1554,0.0,0.0,-0.0545,-0.0543
-0.0154,-0.0675,-0.1554,0.0,0.0,-0.0545,-0.0543
-0.0151,-0.0675,-0.1554,0.0,0.0,-0.0545,-0.0543
-0.0148,-0.0675,-0.1554,0.0,0.0,-0.0545,-0.0543
-0.0146,-0.0675,-0.1554,0.0,0.0,-0.0545,-0.0543
-0.0142,-0.0675,-0.1554,0.0,0.0,-0.0545,-0.0543
-0.014,-0.0675,-0.1554,0.0,0.0,-0.0545,-0.0543
-0.0139,-0.0675,-0.1554,0.0,0.0,-0.0545,-0.0543
-0.0136,-0.0675,-0.1554,0.0,0.0,-0.0545,-0.0543
-0.0136,-0.0675,-0.1554,0.0,0.0,-0.0545,-0.0543
-0.0135,-0.0675,-0.1554,0.0,0.0,-0.0545,-0.0543
-0.0136,-0.0675,-0.1554,0.0,0.0,-0.0545,-0.0543
-0.0132,-0.0675,-0.1554,0.0,0.0,-0.0545,-0.0543
-0.013,-0.0675,-0.1554,0.0,0.0,-0.0545,-0.0543
-0.0129,-0.0675,-0.1554,0.0,0.0,-0.0545,-0.0543
-0.0128,-0.0675,-0.1554,0.0,0.0,-0.0545,-0.0543
-0.0153,-0.0675,-0.1554,0.0,0.0,-0.0545,-0.0543
-0.0152,-0.0675,-0.1554,0.0,0.0,-0.0545,-0.0543
-0.0147,-0.0675,-0.1554,0.0,0.0,-0.0545,-0.0543
-0.0171,-0.0675,-0.1554,0.0,0.0,-0.0545,-0.0543
-0.0171,-0.0675,-0.1551,0.0,0.0,-0.0545,-0.0543
-0.0165,-0.0675,-0.1551,0.0,0.0,-0.0545,-0.0543
-0.0185,-0.0675,-0.1551,0.0,0.0,-0.0545,-0.0543
-0.0178,-0.0675,-0.1551,0.0,0.0,-0.0545,-0.0543
-0.0171,-0.0675,-0.1551,0.0,0.0,-0.0545,-0.0543
-0.0191,-0.0675,-0.1551,0.0,0.0,-0.0545,-0.0543
-0.0184,-0.0675,-0.1551,0.0,0.0,-0.0545,-0.0543
-0.0177,-0.0675,-0.1551,0.0,0.0,-0.0545,-0.0543
-0.0197,-0.0675,-0.1551,0.0,0.0,-0.0545,-0.0543
-0.0188,-0.0675,-0.1551,0.0,0.0,-0.0545,-0.0543
-0.0181,-0.0675,-0.1551,0.0,0.0,-0.0545,-0.0543
-0.0173,-0.0675,-0.1551,0.0,0.0,-0.0545,-0.0543
-0.0195,-0.0675,-0.1551,0.0,0.0,-0.0545,-0.0543
-0.0187,-0.0675,-0.1551,0.0,0.0,-0.0545,-0.0543
-0.018,-0.0675,-0.1551,0.0,0.0,-0.0545,-0.0543
-0.02,-0.0675,-0.1551,0.0,0.0,-0.0545,-0.0543
-0.019,-0.0675,-0.1551,0.0,0.0,-0.0545,-0.0543
-0.0183,-0.0675,-0.1551,0.0,0.0,-0.0545,-0.0543
-0.018,-0.0675,-0.1551,0.0,0.0,-0.0545,-0.0543
-0.0174,-0.0675,-0.1551,0.0,0.0,-0.0545,-0.0543
-0.017,-0.0675,-0.1551,0.0,0.0,-0.0545,-0.0543
-0.0163,-0.0675,-0.1551,0.0,0.0,-0.0545,-0.0543
-0.0158,-0.0675,-0.1551,0.0,0.0,-0.0545,-0.0543
-0.0154,-0.0675,-0.1551,0.0,0.0,-0.0545,-0.0543
-0.0148,-0.0675,-0.1551,0.0,0.0,-0.0545,-0.0543
-0.0146,-0.0675,-0.1551,0.0,0.0,-0.0545,-0.0543
-0.0144,-0.0675,-0.1551,0.0,0.0,-0.0545,-0.0543
-0.0139,-0.0675,-0.1551,0.0,0.0,-0.0545,-0.0543
-0.0136,-0.0675,-0.1551,0.0,0.0,-0.0545,-0.0543
-0.0135,-0.0675,-0.1551,0.0,0.0,-0.0545,-0.0543
-0.0132,-0.0675,-0.1551,0.0,0.0,-0.0545,-0.0543
-0.013,-0.0675,-0.1551,0.0,0.0,-0.0545,-0.0543
-0.013,-0.0675,-0.1551,0.0,0.0,-0.0542,-0.0543
-0.0127,-0.0675,-0.1551,0.0,0.0,-0.0542,-0.0543
-0.0126,-0.0675,-0.1551,0.0,0.0,-0.0542,-0.0543
-0.0125,-0.0675,-0.1551,0.0,0.0,-0.0542,-0.0543
-0.0125,-0.0675,-0.1551,0.0,0.0,-0.0542,-0.0539
-0.0151,-0.0675,-0.1551,0.0,0.0,-0.0542,-0.0539
-0.0147,-0.0675,-0.1551,0.0,0.0,-0.0542,-0.0539
-0.0143,-0.0675,-0.1551,0.0,0.0,-0.0542,-0.0539
-0.0166,-0.0675,-0.1551,0.0,0.0,-0.0542,-0.0539
-0.0161,-0.0675,-0.1551,0.0,0.0,-0.0542,-0.0539
-0.0157,-0.0675,-0.1551,0.0,0.0,-0.0542,-0.0539
-0.0152,-0.0675,-0.1551,0.0,0.0,-0.0542,-0.0539
-0.0147,-0.0675,-0.1551,0.0,0.0,-0.0542,-0.0539
-0.0143,-0.0675,-0.1551,0.0,0.0,-0.0542,-0.0539
-0.0166,-0.0675,-0.1551,0.0,0.0,-0.0542,-0.0539
-0.0163,-0.0675,-0.1551,0.0,0.0,-0.0542,-0.0539
-0.016,-0.0675,-0.1551,0.0,0.0,-0.0542,-0.0539
-0.0154,-0.0675,-0.1551,0.0,0.0,-0.0542,-0.0539
-0.0151,-0.0675,-0.1551,0.0,0.0,-0.0542,-0.0539
-0.015,-0.0675,-0.1551,0.0,0.0,-0.0542,-0.0539
-0.0146,-0.0675,-0.1551,0.0,0.0,-0.0542,-0.0539
-0.0143,-0.0675,-0.1551,0.0,0.0,-0.0542,-0.0539
-0.0141,-0.0675,-0.1551,0.0,0.0,-0.0542,-0.0539
-0.0139,-0.0675,-0.1551,0.0,0.0,-0.0542,-0.0539
-0.0132,-0.0675,-0.1551,0.0,0.0,-0.0542,-0.0539
-0.0131,-0.0675,-0.1551,0.0,0.0,-0.0542,-0.0539
-0.0129,-0.0675,-0.1551,0.0,0.0,-0.0542,-0.0539
-0.0128,-0.0675,-0.1551,0.0,0.0,-0.0542,-0.0539
-0.0128,-0.0675,-0.1574,0.0,0.0,-0.0542,-0.0539
-0.0127,-0.0675,-0.1574,0.0,0.0,-0.0542,-0.0539
-0.0124,-0.0675,-0.1574,0.0,0.0,-0.0542,-0.0539
-0.0149,-0.0675,-0.1574,0.0,0.0,-0.0542,-0.0539
-0.0146,-0.0675,-0.1574,0.0,0.0,-0.0542,-0.0539
-0.0144,-0.0675,-0.1574,0.0,0.0,-0.0542,-0.0539
-0.0139,-0.0675,-0.1574,0.0,0.0,-0.0542,-0.0539
-0.0164,-0.0675,-0.1574,0.0,0.0,-0.0542,-0.0539
-0.0159,-0.0675,-0.1574,0.0,0.0,-0.0542,-0.0539
-0.0153,-0.0675,-0.1574,0.0,0.0,-0.0542,-0.0539
-0.0176,-0.0675,-0.1574,0.0,0.0,-0.0542,-0.0539
-0.0169,-0.0675,-0.1574,0.0,0.0,-0.0542,-0.0539
-0.0164,-0.0675,-0.1574,0.0,0.0,-0.0542,-0.0539
-0.0185,-0.0675,-0.1574,0.0,0.0,-0.0542,-0.0539
-0.0178,-0.0675,-0.1574,0.0,0.0,-0.0542,-0.0539
-0.0173,-0.0675,-0.1574,0.0,0.0,-0.0542,-0.0539
-0.0167,-0.0675,-0.1574,0.0,0.0,-0.0542,-0.0539
-0.0189,-0.0675,-0.1574,0.0,0.0,-0.0542,-0.0539
-0.0182,-0.0675,-0.1574,0.0,0.0,-0.0542,-0.0539
-0.0182,-0.0675,-0.1574,0.0,0.0,-0.0542,-0.0536
-0.0202,-0.0675,-0.1574,0.0,0.0,-0.0542,-0.0536
-0.0194,-0.0675,-0.1574,0.0,0.0,-0.0542,-0.0536
-0.0188,-0.0675,-0.1574,0.0,0.0,-0.0542,-0.0536
-0.018,-0.0675,-0.1574,0.0,0.0,-0.0542,-0.0536
-0.0172,-0.0675,-0.1574,0.0,0.0,-0.0542,-0.0536
-0.0167,-0.0675,-0.1574,0.0,0.0,-0.0542,-0.0536
-0.016,-0.0675,-0.1574,0.0,0.0,-0.0542,-0.0536
-0.0181,-0.0675,-0.1574,0.0,0.0,-0.0542,-0.0536
-0.0174,-0.0675,-0.1574,0.0,0.0,-0.0542,-0.0536
-0.0167,-0.0675,-0.1574,0.0,0.0,-0.0542,-0.0536
-0.0187,-0.0675,-0.1574,0.0,0.0,-0.0542,-0.0536
-0.018,-0.0675,-0.1574,0.0,0.0,-0.0542,-0.0536
-0.0174,-0.0675,-0.1574,0.0,0.0,-0.0542,-0.0536
-0.0174,-0.0675,-0.1574,0.0,0.0,-0.0538,-0.0536
-0.0196,-0.0675,-0.1574,0.0,0.0,-0.0538,-0.0536
-0.0189,-0.0675,-0.1574,0.0,0.0,-0.0538,-0.0536
-0.0183,-0.0675,-0.1574,0.0,0.0,-0.0538,-0.0536
-0.0175,-0.0675,-0.1574,0.0,0.0,-0.0538,-0.0536
-0.0197,-0.0675,-0.1574,0.0,0.0,-0.0538,-0.0536
-0.019,-0.0675,-0.1574,0.0,0.0,-0.0538,-0.0536
-0.0182,-0.0675,-0.1574,0.0,0.0,-0.0538,-0.0536
-0.0203,-0.0675,-0.1574,0.0,0.0,-0.0538,-0.0536
-0.0194,-0.0675,-0.1574,0.0,0.0,-0.0538,-0.0536
-0.0186,-0.0675,-0.1574,0.0,0.0,-0.0538,-0.0536
-0.0206,-0.0675,-0.1574,0.0,0.0,-0.0538,-0.0536
-0.0198,-0.0675,-0.1574,0.0,0.0,-0.0538,-0.0536
-0.0191,-0.0675,-0.1574,0.0,0.0,-0.0538,-0.0536
-0.0182,-0.0675,-0.1574,0.0,0.0,-0.0538,-0.0536
-0.0176,-0.0675,-0.1574,0.0,0.0,-0.0538,-0.0536
-0.017,-0.0675,-0.1574,0.0,0.0,-0.0538,-0.0536
-0.0164,-0.0675,-0.1574,0.0,0.0,-0.0538,-0.0536
-0.0185,-0.0675,-0.1574,0.0,0.0,-0.0538,-0.0536
-0.0175,-0.0675,-0.1574,0.0,0.0,-0.0538,-0.0536
-0.0169,-0.0675,-0.1574,0.0,0.0,-0.0538,-0.0536
-0.0189,-0.0675,-0.1574,0.0,0.0,-0.0538,-0.0536
-0.0183,-0.0675,-0.1574,0.0,0.0,-0.0538,-0.0536
-0.0178,-0.0675,-0.1574,0.0,0.0,-0.0538,-0.0536
-0.017,-0.0675,-0.1574,0.0,0.0,-0.0538,-0.0536
-0.0163,-0.0675,-0.1574,0.0,0.0,-0.0538,-0.0536
-0.0158,-0.0675,-0.1574,0.0,0.0,-0.0538,-0.0536
-0.0152,-0.0675,-0.1574,0.0,0.0,-0.0538,-0.0536
-0.0175,-0.0675,-0.1574,0.0,0.0,-0.0538,-0.0536
-0.0175,-0.0675,-0.1574,0.0,0.0,-0.0535,-0.0536
-0.017,-0.0675,-0.1574,0.0,0.0,-0.0535,-0.0536
-0.0163,-0.0675,-0.1574,0.0,0.0,-0.0535,-0.0536
-0.0184,-0.0675,-0.1574,0.0,0.0,-0.0535,-0.0536
-0.0177,-0.0675,-0.1574,0.0,0.0,-0.0535,-0.0536
-0.017,-0.0675,-0.1574,0.0,0.0,-0.0535,-0.0536
-0.0191,-0.0675,-0.1574,0.0,0.0,-0.0535,-0.0536
-0.0184,-0.0675,-0.1574,0.0,0.0,-0.0535,-0.0536
-0.0178,-0.0675,-0.1574,0.0,0.0,-0.0535,-0.0536
-0.017,-0.0675,-0.1574,0.0,0.0,-0.0535,-0.0536
-0.0167,-0.0675,-0.1574,0.0,0.0,-0.0535,-0.0536
-0.0163,-0.0675,-0.1574,0.0,0.0,-0.0535,-0.0536
-0.0158,-0.0675,-0.1574,0.0,0.0,-0.0535,-0.0536
-0.0181,-0.0675,-0.1574,0.0,0.0,-0.0535,-0.0536
-0.0174,-0.0675,-0.1574,0.0,0.0,-0.0535,-0.0536
-0.0168,-0.0675,-0.1574,0.0,0.0,-0.0535,-0.0536
-0.0189,-0.0675,-0.1574,0.0,0.0,-0.0535,-0.0536
